ID,Marital Status,Gender,Income,Children,Parent,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Age Brackets,Purchased Bike
25266,Single,Female,"$30,000.00",2,Yes,Partial College,Clerical,No,2,5-10 Miles,Pacific,67,Old,No
13961,Married,Female,"$80,000.00",5,Yes,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,Middle Aged,No
11139,Single,Female,"$30,000.00",2,Yes,Partial College,Clerical,No,2,5-10 Miles,Pacific,67,Old,No
18153,Married,Female,"$100,000.00",2,Yes,Bachelors,Management,Yes,4,10 Miles +,Europe,59,Old,No
14547,Married,Male,"$10,000.00",2,Yes,Partial College,Manual,Yes,0,1-2 Miles,Europe,51,Middle Aged,No
14805,Single,Female,"$10,000.00",3,Yes,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,Middle Aged,No
15822,Married,Male,"$40,000.00",2,Yes,Bachelors,Management,Yes,2,0-1 Miles,Pacific,67,Old,No
19389,Single,Male,"$30,000.00",0,No,Partial College,Clerical,No,1,2-5 Miles,Europe,28,Adolescent,No
22204,Married,Male,"$110,000.00",4,Yes,Bachelors,Management,Yes,3,2-5 Miles,Pacific,48,Middle Aged,No
12718,Single,Female,"$30,000.00",0,No,Partial College,Clerical,Yes,1,2-5 Miles,Europe,31,Middle Aged,No
15019,Single,Female,"$30,000.00",3,Yes,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,Old,No
27814,Single,Female,"$30,000.00",3,Yes,Partial College,Clerical,No,1,0-1 Miles,Europe,26,Adolescent,No
29447,Single,Female,"$10,000.00",2,Yes,Bachelors,Clerical,No,1,2-5 Miles,Europe,68,Old,No
19618,Married,Male,"$70,000.00",5,Yes,Partial College,Skilled Manual,Yes,2,0-1 Miles,Pacific,44,Middle Aged,No
12731,Single,Male,"$30,000.00",0,No,High School,Manual,No,1,1-2 Miles,Europe,32,Middle Aged,No
14278,Married,Female,"$130,000.00",0,No,Graduate Degree,Management,Yes,1,10 Miles +,Pacific,48,Middle Aged,No
11383,Married,Female,"$30,000.00",3,Yes,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,Middle Aged,No
12497,Married,Female,"$40,000.00",1,Yes,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,Middle Aged,No
11585,Married,Female,"$40,000.00",1,Yes,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,Middle Aged,No
20277,Married,Female,"$30,000.00",2,Yes,Partial College,Clerical,No,2,0-1 Miles,Pacific,69,Old,No
26765,Single,Female,"$70,000.00",5,Yes,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,45,Middle Aged,No
12389,Single,Male,"$30,000.00",0,No,High School,Manual,No,1,2-5 Miles,Europe,34,Middle Aged,No
26385,Single,Male,"$120,000.00",3,Yes,High School,Professional,No,4,5-10 Miles,Europe,50,Middle Aged,No
12236,Married,Female,"$20,000.00",1,Yes,Partial College,Manual,Yes,0,0-1 Miles,Europe,65,Old,No
21554,Single,Female,"$80,000.00",0,No,Bachelors,Professional,No,3,10 Miles +,Pacific,33,Middle Aged,No
19331,Single,Male,"$20,000.00",2,Yes,High School,Manual,Yes,1,0-1 Miles,Europe,40,Middle Aged,No
11149,Married,Male,"$40,000.00",2,Yes,Bachelors,Management,Yes,2,0-1 Miles,Pacific,65,Old,No
18253,Married,Female,"$80,000.00",5,Yes,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,Middle Aged,No
20147,Married,Female,"$30,000.00",1,Yes,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,Old,No
15612,Single,Male,"$30,000.00",0,No,High School,Manual,No,1,1-2 Miles,Europe,28,Adolescent,No
19748,Married,Male,"$20,000.00",4,Yes,High School,Skilled Manual,No,2,1-2 Miles,Pacific,60,Old,No
18294,Married,Female,"$90,000.00",1,Yes,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,46,Middle Aged,No
15450,Married,Male,"$10,000.00",1,Yes,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,Old,No
19491,Single,Male,"$30,000.00",2,Yes,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,Middle Aged,No
26415,Married,Female,"$90,000.00",4,Yes,Partial High School,Skilled Manual,Yes,4,10 Miles +,Europe,58,Old,No
12821,Married,Male,"$40,000.00",0,No,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,Middle Aged,No
15629,Single,Female,"$10,000.00",0,No,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,Middle Aged,No
27835,Married,Male,"$20,000.00",0,No,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,Middle Aged,No
11738,Married,Male,"$60,000.00",4,Yes,Bachelors,Professional,Yes,0,2-5 Miles,North America,46,Middle Aged,No
25065,Married,Male,"$70,000.00",2,Yes,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,48,Middle Aged,No
27650,Married,Male,"$70,000.00",4,Yes,High School,Professional,Yes,0,5-10 Miles,North America,51,Middle Aged,No
24981,Married,Male,"$60,000.00",2,Yes,Partial College,Professional,Yes,2,10 Miles +,North America,56,Old,No
15559,Married,Male,"$60,000.00",5,Yes,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,Middle Aged,No
19235,Married,Female,"$50,000.00",0,No,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,Middle Aged,No
15275,Married,Male,"$40,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,Adolescent,No
15940,Married,Male,"$100,000.00",4,Yes,Partial College,Professional,Yes,4,0-1 Miles,North America,40,Middle Aged,No
16337,Married,Male,"$60,000.00",0,No,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,Adolescent,No
19399,Single,Male,"$40,000.00",0,No,Bachelors,Professional,No,1,2-5 Miles,North America,45,Middle Aged,No
16154,Married,Female,"$70,000.00",5,Yes,Bachelors,Professional,Yes,2,2-5 Miles,North America,47,Middle Aged,No
22219,Married,Female,"$60,000.00",2,Yes,High School,Professional,Yes,2,5-10 Miles,North America,49,Middle Aged,No
15740,Married,Male,"$80,000.00",5,Yes,Bachelors,Management,Yes,2,1-2 Miles,North America,64,Old,No
27638,Single,Male,"$100,000.00",1,Yes,Partial College,Professional,No,3,1-2 Miles,North America,44,Middle Aged,No
17471,Single,Female,"$80,000.00",4,Yes,Graduate Degree,Management,Yes,2,5-10 Miles,North America,67,Old,No
15382,Married,Female,"$110,000.00",1,Yes,Bachelors,Management,Yes,2,1-2 Miles,North America,44,Middle Aged,No
11641,Married,Male,"$50,000.00",1,Yes,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,36,Middle Aged,No
11935,Single,Female,"$30,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,Adolescent,No
14092,Single,Male,"$30,000.00",0,No,Partial High School,Clerical,Yes,2,5-10 Miles,North America,28,Adolescent,No
24941,Married,Male,"$60,000.00",3,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,66,Old,No
24637,Married,Male,"$40,000.00",4,Yes,High School,Professional,Yes,2,10 Miles +,North America,64,Old,No
23893,Married,Male,"$50,000.00",3,Yes,Bachelors,Skilled Manual,Yes,3,10 Miles +,North America,41,Middle Aged,No
11262,Married,Female,"$80,000.00",4,Yes,Bachelors,Management,Yes,0,0-1 Miles,North America,42,Middle Aged,No
12195,Single,Female,"$70,000.00",3,Yes,Graduate Degree,Management,Yes,2,1-2 Miles,North America,52,Middle Aged,No
25375,Married,Male,"$50,000.00",1,Yes,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,Middle Aged,No
11143,Married,Male,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,Adolescent,No
25898,Married,Female,"$70,000.00",2,Yes,High School,Professional,Yes,2,2-5 Miles,North America,53,Middle Aged,No
24397,Single,Male,"$120,000.00",2,Yes,Bachelors,Management,No,4,1-2 Miles,North America,40,Middle Aged,No
19758,Single,Male,"$60,000.00",0,No,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,Adolescent,No
18674,Single,Female,"$80,000.00",4,Yes,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,48,Middle Aged,No
27393,Married,Female,"$50,000.00",4,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,63,Old,No
25293,Married,Male,"$80,000.00",4,Yes,Bachelors,Management,Yes,0,1-2 Miles,North America,42,Middle Aged,No
24725,Married,Female,"$40,000.00",3,Yes,Partial College,Clerical,Yes,0,1-2 Miles,North America,31,Middle Aged,No
23200,Married,Female,"$50,000.00",3,Yes,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,41,Middle Aged,No
15895,Single,Female,"$60,000.00",2,Yes,Bachelors,Management,Yes,0,10 Miles +,North America,58,Old,No
18577,Married,Female,"$60,000.00",0,No,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,Middle Aged,No
27218,Married,Female,"$20,000.00",2,Yes,Partial High School,Clerical,No,0,0-1 Miles,North America,48,Middle Aged,No
25006,Single,Female,"$30,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,Adolescent,No
17369,Single,Male,"$30,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,Adolescent,No
18847,Married,Female,"$60,000.00",2,Yes,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,Old,No
26452,Single,Male,"$50,000.00",3,Yes,Graduate Degree,Management,Yes,2,10 Miles +,North America,69,Old,No
20370,Married,Male,"$70,000.00",3,Yes,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,Middle Aged,No
20528,Married,Male,"$40,000.00",2,Yes,Partial High School,Skilled Manual,Yes,2,2-5 Miles,North America,55,Old,No
23549,Single,Male,"$30,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,Adolescent,No
21751,Married,Male,"$60,000.00",3,Yes,Graduate Degree,Management,Yes,2,1-2 Miles,North America,63,Old,No
13388,Single,Male,"$60,000.00",2,Yes,Partial College,Professional,Yes,1,10 Miles +,North America,56,Old,No
18752,Single,Female,"$40,000.00",0,No,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,Middle Aged,No
16917,Married,Male,"$120,000.00",1,Yes,Bachelors,Management,Yes,4,0-1 Miles,North America,38,Middle Aged,No
15313,Married,Male,"$60,000.00",4,Yes,Bachelors,Management,Yes,2,2-5 Miles,North America,59,Old,No
25329,Single,Female,"$40,000.00",3,Yes,Partial College,Clerical,No,2,0-1 Miles,North America,32,Middle Aged,No
20380,Married,Female,"$60,000.00",3,Yes,Graduate Degree,Management,Yes,2,10 Miles +,North America,69,Old,No
23089,Married,Male,"$40,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,Adolescent,No
13749,Married,Male,"$80,000.00",4,Yes,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,Middle Aged,No
24943,Married,Male,"$60,000.00",3,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,66,Old,No
17436,Married,Male,"$60,000.00",2,Yes,High School,Professional,No,2,1-2 Miles,North America,51,Middle Aged,No
18935,Married,Female,"$130,000.00",0,No,Graduate Degree,Management,Yes,3,1-2 Miles,North America,40,Middle Aged,No
12100,Single,Male,"$60,000.00",2,Yes,Bachelors,Management,Yes,0,10 Miles +,North America,57,Old,No
18391,Single,Female,"$80,000.00",5,Yes,Partial College,Professional,Yes,2,5-10 Miles,North America,44,Middle Aged,No
27660,Married,Male,"$80,000.00",4,Yes,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,Old,No
18058,Single,Female,"$20,000.00",3,Yes,High School,Skilled Manual,Yes,2,2-5 Miles,North America,78,Old,No
20343,Married,Female,"$90,000.00",4,Yes,Partial College,Professional,Yes,1,1-2 Miles,North America,45,Middle Aged,No
24398,Married,Male,"$130,000.00",1,Yes,Graduate Degree,Management,Yes,4,0-1 Miles,North America,41,Middle Aged,No
28609,Married,Male,"$30,000.00",2,Yes,High School,Skilled Manual,No,2,0-1 Miles,North America,49,Middle Aged,No
29231,Single,Male,"$80,000.00",4,Yes,Partial College,Professional,No,2,0-1 Miles,North America,43,Middle Aged,No
25261,Married,Male,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,Adolescent,No
11644,Single,Male,"$40,000.00",2,Yes,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,Middle Aged,No
25983,Married,Male,"$70,000.00",0,No,Bachelors,Professional,No,1,0-1 Miles,North America,43,Middle Aged,No
14633,Married,Male,"$60,000.00",1,Yes,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,44,Middle Aged,No
22983,Single,Female,"$30,000.00",0,No,Partial High School,Clerical,Yes,2,5-10 Miles,North America,27,Adolescent,No
14469,Married,Female,"$100,000.00",3,Yes,Partial College,Professional,Yes,4,1-2 Miles,North America,45,Middle Aged,No
16245,Single,Female,"$80,000.00",4,Yes,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,Middle Aged,No
25347,Single,Female,"$20,000.00",3,Yes,Partial High School,Clerical,No,2,0-1 Miles,North America,49,Middle Aged,No
15814,Single,Female,"$40,000.00",0,No,High School,Skilled Manual,Yes,1,5-10 Miles,North America,30,Adolescent,No
11200,Married,Male,"$70,000.00",4,Yes,Bachelors,Management,Yes,1,1-2 Miles,North America,58,Old,No
25101,Married,Male,"$60,000.00",5,Yes,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,Middle Aged,No
21801,Married,Female,"$70,000.00",4,Yes,Partial College,Professional,Yes,1,1-2 Miles,North America,55,Old,No
22127,Married,Male,"$60,000.00",3,Yes,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,Old,No
20414,Married,Female,"$60,000.00",0,No,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,Adolescent,No
23672,Married,Female,"$60,000.00",3,Yes,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,Old,No
28815,Married,Female,"$50,000.00",1,Yes,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,Middle Aged,No
27753,Married,Male,"$40,000.00",0,No,High School,Skilled Manual,No,2,1-2 Miles,North America,30,Adolescent,No
27643,Single,Male,"$70,000.00",5,Yes,Partial College,Professional,Yes,3,2-5 Miles,North America,44,Middle Aged,No
13754,Single,Female,"$80,000.00",4,Yes,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,Middle Aged,No
27388,Married,Male,"$60,000.00",3,Yes,Bachelors,Management,No,2,1-2 Miles,North America,66,Old,No
24745,Single,Female,"$30,000.00",2,Yes,High School,Skilled Manual,No,2,0-1 Miles,North America,49,Middle Aged,No
15272,Single,Male,"$40,000.00",0,No,High School,Skilled Manual,No,2,1-2 Miles,North America,30,Adolescent,No
14507,Married,Male,"$100,000.00",2,Yes,Graduate Degree,Management,Yes,3,1-2 Miles,North America,65,Old,No
21441,Married,Male,"$50,000.00",4,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,64,Old,No
23368,Married,Female,"$60,000.00",5,Yes,Bachelors,Skilled Manual,Yes,3,10 Miles +,North America,41,Middle Aged,No
16217,Single,Female,"$60,000.00",0,No,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,39,Middle Aged,No
16247,Single,Female,"$60,000.00",4,Yes,Graduate Degree,Skilled Manual,No,0,1-2 Miles,North America,47,Middle Aged,No
22010,Single,Male,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,Middle Aged,No
11287,Married,Male,"$70,000.00",5,Yes,Partial College,Professional,No,3,5-10 Miles,North America,45,Middle Aged,No
26236,Married,Female,"$40,000.00",3,Yes,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,Middle Aged,No
17531,Married,Male,"$60,000.00",2,Yes,High School,Professional,No,2,5-10 Miles,North America,50,Middle Aged,No
12964,Married,Male,"$70,000.00",1,Yes,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,Middle Aged,No
24643,Single,Female,"$60,000.00",4,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,63,Old,No
27637,Single,Female,"$100,000.00",1,Yes,Partial College,Professional,No,3,1-2 Miles,North America,44,Middle Aged,No
11890,Married,Female,"$70,000.00",5,Yes,Graduate Degree,Professional,Yes,1,0-1 Miles,North America,47,Middle Aged,No
14443,Married,Male,"$130,000.00",1,Yes,Graduate Degree,Management,Yes,4,0-1 Miles,North America,40,Middle Aged,No
20505,Married,Female,"$40,000.00",5,Yes,High School,Professional,No,2,10 Miles +,North America,61,Old,No
14592,Married,Female,"$60,000.00",0,No,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,Middle Aged,No
22227,Married,Female,"$60,000.00",2,Yes,High School,Professional,Yes,2,5-10 Miles,North America,50,Middle Aged,No
21471,Married,Male,"$70,000.00",2,Yes,Partial College,Professional,Yes,1,10 Miles +,North America,59,Old,No
21260,Single,Female,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,Adolescent,No
19223,Married,Female,"$30,000.00",2,Yes,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,Middle Aged,No
18517,Married,Male,"$100,000.00",3,Yes,Bachelors,Management,Yes,4,0-1 Miles,North America,41,Middle Aged,No
21717,Married,Male,"$40,000.00",2,Yes,Partial College,Clerical,Yes,1,0-1 Miles,North America,47,Middle Aged,No
13760,Married,Male,"$60,000.00",4,Yes,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,Middle Aged,No
18145,Married,Male,"$80,000.00",5,Yes,Bachelors,Management,No,2,2-5 Miles,Europe,62,Old,No
21770,Married,Male,"$60,000.00",4,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,60,Old,No
11165,Married,Female,"$60,000.00",0,No,Partial College,Skilled Manual,No,1,1-2 Miles,North America,33,Middle Aged,No
16377,Single,Female,"$80,000.00",4,Yes,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,Middle Aged,No
26248,Married,Male,"$20,000.00",3,Yes,Partial High School,Clerical,No,2,0-1 Miles,North America,52,Middle Aged,No
23461,Married,Female,"$90,000.00",5,Yes,Partial College,Professional,Yes,3,2-5 Miles,North America,40,Middle Aged,No
29133,Single,Female,"$60,000.00",4,Yes,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,Middle Aged,No
18910,Single,Male,"$30,000.00",0,No,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,Adolescent,No
11699,Single,Male,"$60,000.00",0,No,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,30,Adolescent,No
16725,Married,Male,"$30,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,Adolescent,No
28269,Single,Female,"$130,000.00",1,Yes,Bachelors,Management,No,1,2-5 Miles,North America,45,Middle Aged,No
18390,Married,Male,"$80,000.00",5,Yes,Partial College,Professional,Yes,2,0-1 Miles,North America,44,Middle Aged,No
29112,Single,Male,"$60,000.00",0,No,Partial College,Professional,No,2,1-2 Miles,North America,30,Adolescent,No
14090,Married,Female,"$30,000.00",0,No,Partial High School,Clerical,No,2,0-1 Miles,North America,28,Adolescent,No
27040,Married,Male,"$20,000.00",2,Yes,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,Middle Aged,No
16795,Married,Female,"$70,000.00",4,Yes,Bachelors,Management,Yes,1,1-2 Miles,North America,59,Old,No
22014,Single,Male,"$30,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,Adolescent,No
11619,Single,Female,"$50,000.00",0,No,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Middle Aged,No
11199,Married,Female,"$70,000.00",4,Yes,Bachelors,Management,Yes,1,10 Miles +,North America,59,Old,No
18069,Married,Male,"$70,000.00",5,Yes,Bachelors,Management,Yes,4,10 Miles +,North America,60,Old,No
23712,Single,Female,"$70,000.00",2,Yes,Bachelors,Management,Yes,1,10 Miles +,North America,59,Old,No
20518,Married,Female,"$70,000.00",2,Yes,Partial College,Professional,Yes,1,10 Miles +,North America,58,Old,No
28026,Married,Female,"$40,000.00",2,Yes,High School,Professional,No,2,2-5 Miles,North America,59,Old,No
11669,Single,Female,"$70,000.00",2,Yes,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,38,Middle Aged,No
27198,Single,Female,"$80,000.00",0,No,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,Middle Aged,No
26341,Married,Female,"$70,000.00",5,Yes,Graduate Degree,Professional,Yes,2,0-1 Miles,North America,37,Middle Aged,No
14493,Single,Female,"$70,000.00",3,Yes,Graduate Degree,Management,No,2,1-2 Miles,North America,53,Middle Aged,No
26678,Single,Female,"$80,000.00",2,Yes,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,49,Middle Aged,No
23275,Married,Male,"$30,000.00",2,Yes,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,Middle Aged,No
20084,Married,Male,"$20,000.00",2,Yes,High School,Manual,No,2,0-1 Miles,North America,53,Middle Aged,No
27731,Married,Male,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,Adolescent,No
23027,Single,Male,"$130,000.00",1,Yes,Bachelors,Management,No,4,0-1 Miles,North America,44,Middle Aged,No
14514,Single,Female,"$30,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,26,Adolescent,No
19634,Married,Male,"$40,000.00",0,No,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,Middle Aged,No
18504,Married,Male,"$70,000.00",2,Yes,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,49,Middle Aged,No
11225,Married,Female,"$60,000.00",2,Yes,Partial College,Professional,Yes,1,10 Miles +,North America,55,Old,No
17657,Married,Male,"$40,000.00",4,Yes,Partial College,Clerical,No,0,0-1 Miles,North America,30,Adolescent,No
14077,Single,Male,"$30,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,Adolescent,No
13296,Married,Male,"$110,000.00",1,Yes,Bachelors,Management,Yes,3,5-10 Miles,North America,45,Middle Aged,No
20535,Married,Female,"$70,000.00",4,Yes,Partial College,Professional,Yes,1,10 Miles +,North America,56,Old,No
28043,Married,Female,"$60,000.00",2,Yes,Bachelors,Management,Yes,0,10 Miles +,North America,56,Old,No
12957,Single,Female,"$70,000.00",1,Yes,Bachelors,Professional,No,1,0-1 Miles,North America,44,Middle Aged,No
15412,Married,Male,"$130,000.00",2,Yes,Graduate Degree,Management,Yes,3,2-5 Miles,North America,69,Old,No
20514,Married,Female,"$70,000.00",2,Yes,Partial College,Professional,Yes,1,2-5 Miles,North America,59,Old,No
20758,Married,Male,"$30,000.00",2,Yes,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,Middle Aged,No
11801,Married,Male,"$60,000.00",1,Yes,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Middle Aged,No
22211,Married,Male,"$60,000.00",0,No,Partial College,Professional,Yes,2,5-10 Miles,North America,32,Middle Aged,No
28087,Single,Female,"$40,000.00",0,No,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,Adolescent,No
27441,Married,Male,"$60,000.00",3,Yes,High School,Professional,No,2,2-5 Miles,North America,53,Middle Aged,No
21714,Single,Female,"$80,000.00",5,Yes,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,Middle Aged,No
23797,Single,Male,"$20,000.00",3,Yes,Partial High School,Clerical,No,2,0-1 Miles,North America,50,Middle Aged,No
13216,Married,Female,"$60,000.00",5,Yes,Bachelors,Management,Yes,3,10 Miles +,North America,59,Old,No
25908,Married,Female,"$60,000.00",0,No,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,Adolescent,No
14608,Married,Male,"$50,000.00",4,Yes,Bachelors,Skilled Manual,Yes,3,10 Miles +,North America,42,Middle Aged,No
13313,Married,Female,"$120,000.00",1,Yes,High School,Professional,No,4,2-5 Miles,North America,45,Middle Aged,No
18952,Married,Female,"$100,000.00",4,Yes,Bachelors,Management,Yes,4,0-1 Miles,North America,40,Middle Aged,No
17699,Married,Male,"$60,000.00",1,Yes,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,55,Old,No
11783,Married,Female,"$60,000.00",1,Yes,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,Middle Aged,No
29030,Married,Male,"$70,000.00",2,Yes,Partial High School,Skilled Manual,Yes,2,10 Miles +,North America,54,Middle Aged,No
13151,Single,Male,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,Adolescent,No
17260,Married,Male,"$90,000.00",5,Yes,Partial College,Professional,Yes,3,0-1 Miles,North America,41,Middle Aged,No
18105,Married,Female,"$60,000.00",2,Yes,Partial College,Professional,Yes,1,10 Miles +,North America,55,Old,No
19660,Married,Male,"$80,000.00",4,Yes,Bachelors,Management,Yes,0,0-1 Miles,North America,43,Middle Aged,No
20698,Married,Male,"$60,000.00",4,Yes,Bachelors,Skilled Manual,Yes,3,5-10 Miles,North America,42,Middle Aged,No
15468,Married,Female,"$50,000.00",1,Yes,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,35,Middle Aged,No
26270,Single,Female,"$20,000.00",2,Yes,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,Middle Aged,No
28228,Single,Female,"$80,000.00",2,Yes,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,Middle Aged,No
23256,Single,Male,"$30,000.00",1,Yes,High School,Clerical,No,1,5-10 Miles,North America,52,Middle Aged,No
20361,Married,Male,"$50,000.00",2,Yes,Graduate Degree,Management,Yes,2,5-10 Miles,North America,69,Old,No
21306,Single,Male,"$60,000.00",2,Yes,High School,Professional,Yes,2,5-10 Miles,North America,51,Middle Aged,No
11255,Married,Male,"$70,000.00",4,Yes,Graduate Degree,Management,Yes,2,5-10 Miles,North America,73,Old,No
28090,Married,Male,"$40,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,Adolescent,No
26778,Single,Female,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,Middle Aged,No
23248,Married,Female,"$10,000.00",2,Yes,High School,Manual,Yes,2,1-2 Miles,North America,53,Middle Aged,No
27994,Married,Female,"$40,000.00",4,Yes,High School,Professional,Yes,2,5-10 Miles,North America,69,Old,No
25954,Married,Male,"$60,000.00",0,No,Partial College,Skilled Manual,No,2,1-2 Miles,North America,31,Middle Aged,No
15749,Single,Female,"$70,000.00",4,Yes,Bachelors,Management,Yes,2,10 Miles +,North America,61,Old,No
25899,Married,Female,"$70,000.00",2,Yes,High School,Professional,Yes,2,10 Miles +,North America,53,Middle Aged,No
23333,Married,Male,"$40,000.00",0,No,Partial College,Skilled Manual,No,2,1-2 Miles,North America,30,Adolescent,No
24514,Married,Male,"$40,000.00",0,No,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,Adolescent,No
27505,Single,Female,"$40,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,Adolescent,No
29243,Single,Male,"$110,000.00",1,Yes,Bachelors,Management,Yes,1,5-10 Miles,North America,43,Middle Aged,No
14271,Married,Male,"$30,000.00",0,No,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,Middle Aged,No
20421,Single,Female,"$40,000.00",0,No,Partial High School,Clerical,Yes,2,5-10 Miles,North America,26,Adolescent,No
16009,Single,Male,"$170,000.00",1,Yes,Graduate Degree,Management,No,4,0-1 Miles,North America,66,Old,No
18411,Married,Male,"$60,000.00",2,Yes,High School,Professional,No,2,5-10 Miles,North America,51,Middle Aged,No
